ID,TOPIC,IS_IRONIC,MESSAGE,MESSAGE_CLEAN
04bf355fe006111f036dba123c24b198,asuntosConacyt,0,Ya ven por votar por la@mierda de Morena@y su líder @lopezobrador_ !!,Ya ven por votar por la[USER] de Morena[USER] su líder [USER] !!
dd0055afe2a3592544efba377715dd71,asuntosConacyt,0,Todo sea por concentrar recursos para las ocurrencias de @lopezobrador_ como el #TrenMaya #santalucia y la refineria dos bocas y lo que se acumule,Todo sea por concentrar recursos para las ocurrencias de [USER] como el #TrenMaya #santalucia y la refineria dos bocas y lo que se acumule
68d12120f748af3497de947643648ee7,asuntosConacyt,0,"Bueno sería que diera nombres y apellidos, un hombre tan básico debatiendo con la mafia de la ciencia, sería la única manera en que yo lo escucharía más de 2 minutos, a ver qué tendría que argumentar 🤨","Bueno sería que diera nombres y apellidos, un hombre tan básico debatiendo con la mafia de la ciencia, sería la única manera en que yo lo escucharía más de 2 minutos, a ver qué tendría que argumentar :cara_con_ceja_alzada:"
c94e3efe3c656116fe98d0944e385012,asuntosConacyt,0,"Uff, olvidaba a @ManuelBartlett y su postura para el uso de energías limpias.","Uff, olvidaba a [USER] y su postura para el uso de energías limpias."
bdf3dd078d93c00a143b006fd4fabc33,asuntosConacyt,0,"@lopezobrador_ AHORA VA CON LA MAFIA DE LA CIENCIA Y LA MAFIA DE LA 4TA TRANSFORMACIÓN........., PORQUE NO LA NOMBRA???? Y VAYA QUE SON UNA MAFIA YA  REACTIVARON LA MAFIA DE LA ANTIGUA CNOP EN LA FINA PERSONA DE @NapoleonGomezUr","[USER] AHORA VA CON LA MAFIA DE LA CIENCIA Y LA MAFIA DE LA 4TA TRANSFORMACIÓN.., PORQUE NO LA NOMBRA?? Y VAYA QUE SON UNA MAFIA YA REACTIVARON LA MAFIA DE LA ANTIGUA CNOP EN LA FINA PERSONA DE [USER]"
49e690a205982047651620fc44999a31,asuntosConacyt,0,No se juzgan sus preferencias sexuales se juzga que no está preparado para ese puesto y la recomendación que está fuera de lugar de la Sra Padierna,No se juzgan sus preferencias sexuales se juzga que no está preparado para ese puesto y la recomendación que está fuera de lugar de la Sra Padierna
c47d3e3f8d7a533d3edd602dbce744c2,asuntosConacyt,0,"No quisiera hablar ni en pro ni en contra del gob., pero que afiliación política tienen estos personajes que estan saliendo que no tienen la preparación adecuada y que les pagan lo que a personas con doctorados no, MORENA no?. Si quiere combatir una mafia, que primero depure eso","No quisiera hablar ni en pro ni en contra del gob., pero que afiliación política tienen estos personajes que estan saliendo que no tienen la preparación adecuada y que les pagan lo que a personas con doctorados no, MORENA no?. Si quiere combatir una mafia, que primero depure eso"
6d7c6c16597f30abfe56acd2394c7f67,asuntosConacyt,0,La inexperiencia les permite cometer estupideces pues la visión es del siglo pasado más exacto las décadas 70's y 80's,La inexperiencia les permite cometer estupideces pues la visión es del siglo pasado más exacto las décadas 70 s y 80 s
1586bd46c682062fdf56e5d3f6cdd42f,asuntosConacyt,0,"Excelente la nota, pero no es todo, falta que se investigue la nueva Ley de Ciencia y Tecnología, hay mucha preocupación de la comunidad científica y tecnológica, no habría contrapesos","Excelente la nota, pero no es todo, falta que se investigue la nueva Ley de Ciencia y Tecnología, hay mucha preocupación de la comunidad científica y tecnológica, no habría contrapesos"
e975b7d18c2e6f0cf099bf520c49a4d4,asuntosConacyt,0,"Existe la fuga de cerebros por razones laborales y personales. Las laborales,en su mayoría,recaen porque en nuestro país es práctica común,en todos los sectores públicos,el favoritismo y compadrazgo dejando fuera a mentes MUY capaces.  Y ahora resulta que esta es la solución.. 😒","Existe la fuga de cerebros por razones laborales y personales. Las laborales,en su mayoría,recaen porque en nuestro país es práctica común,en todos los sectores públicos,el favoritismo y compadrazgo dejando fuera a mentes MUY capaces. Y ahora resulta que esta es la solución.. :cara_de_desaprobación:"
5893776f54c93a1953a8d495cb9921d6,asuntosConacyt,0,Pobre??? Pobre cuando estaba tu gobierno de rateros por los que te cortas las venas,Pobre?? Pobre cuando estaba tu gobierno de rateros por los que te cortas las venas
869285bbd7b7c4c0c0ddc92951938f20,asuntosConacyt,0,Ya paren está masacre por favor,Ya paren está masacre por favor
65ca461507ba9f8465f25c94d5163c85,asuntosConacyt,0,El protegido de Jenaro y Dolores,El protegido de Jenaro y Dolores
0bf65e972b51b391e75ec41f126383ec,asuntosConacyt,0,La reacción y las mafias del poder de la ciencia mostraron toda su #homofobia y #clasismo. Eso no impedirá ni frenará la investigación de la CORRUPCIÓN en el anterior #CONACYT . Nada va a distraer limpiar el establo de Augias...,La reacción y las mafias del poder de la ciencia mostraron toda su #homofobia y #clasismo. Eso no impedirá ni frenará la investigación de la CORRUPCIÓN en el anterior #CONACYT . Nada va a distraer limpiar el establo de Augias..
80c7bd6c96d2bfd16d35ed097f365e82,asuntosConacyt,0,"Pero, si no mal recuerdo, tu estabas a favor de Obrador cuando era jefe de Gobierno, cuando estabas en CNI canal 40","Pero, si no mal recuerdo, tu estabas a favor de Obrador cuando era jefe de Gobierno, cuando estabas en CNI canal 40"
4469774607f1f0d23347aed2789e5f4a,asuntosConacyt,0,Es claro que a @lopezobrador_ le vale un carajo la ciencia y la ecología!,Es claro que a [USER] le vale un carajo la ciencia y la ecología!
6bc500b55c0f6c7295305f3f40b00095,asuntosConacyt,0,Me extraña que diga esas cosas. Usted SIEMPRE defiende a López Obrador.,Me extraña que diga esas cosas. Usted SIEMPRE defiende a López Obrador.
2d0c9b0a4fe5ead41fa62e788e3b7ec4,asuntosConacyt,0,¡Sí! Existe esa obligación. ¡Están mintiendo para promover sus pésimas ideas!,¡Sí! Existe esa obligación. ¡Están mintiendo para promover sus pésimas ideas!
2b696ebffb4f44bcb184197ddcb1a86c,asuntosConacyt,0,Que podíamos esperar de un gobierno con un presidente que tardó 10 años en acabar la carrera y con promedio de 7. La mediocridad de la 4T.,Que podíamos esperar de un gobierno con un presidente que tardó 10 años en acabar la carrera y con promedio de 7. La mediocridad de la 4T.
c89fbbbb87249b5c8ef2de382fa39cb5,asuntosConacyt,0,Hay que mandarlos al extranjero a capacitarse y aprender‼️ Y asegurarse de regresarlos con buenos trabajos y sueldos en beneficio del país ‼️ Que mal están ‼️,Hay que mandarlos al extranjero a capacitarse y aprender:exclamación_doble: Y asegurarse de regresarlos con buenos trabajos y sueldos en beneficio del país :exclamación_doble: Que mal están :exclamación_doble:
2bd404748cc407c5d072f95353806076,asuntosConacyt,0,Señora no es por el genero.. es por que no esta preparado para el puesto que le DIERON...,Señora no es por el genero.. es por que no esta preparado para el puesto que le DIERON..
b47315bc497e609117a4c4bdf213fb89,asuntosConacyt,0,Ya para de mamar y ponte a trabajar,Ya para de mamar y ponte a trabajar
a3e0a95925d5d957d252f064dae953f2,asuntosConacyt,0,"Cómo es que sin renunciar, sin cometer falta alguna, sin cese o notificación de despido formal mi plaza presupuestal está ya siendo ocupada por otra persona? Yo simplemente fui echado a la calle sin explicación alguna.","Cómo es que sin renunciar, sin cometer falta alguna, sin cese o notificación de despido formal mi plaza presupuestal está ya siendo ocupada por otra persona? Yo simplemente fui echado a la calle sin explicación alguna."
910b1a08a43e051796edf541480ea2ae,asuntosConacyt,0,No lo puede evitar teacher.  Nacio perversa de la misma forma que una rana nace rana y un escorpion nace escorpion...,No lo puede evitar teacher. Nacio perversa de la misma forma que una rana nace rana y un escorpion nace escorpion..
80d25f8fdfdbdddc7abba6493eb2699d,asuntosConacyt,0,Mafia del Poder (tecnocracia neoporfirista) con Mafia de la Ciencia... no sé... amistad por siempre.,Mafia del Poder tecnocracia neoporfirista con Mafia de la Ciencia.. no sé.. amistad por siempre.
6d215bd7d2f4879f2bfa5c1cf79f2453,asuntosConacyt,0,Sabrá el pendejo de AMLO que es bioseguridad? Definitivamente no.,Sabrá el pendejo de AMLO que es bioseguridad? Definitivamente no.
1d98d84f2ad75ed8e8f26c310224cb1c,asuntosConacyt,0,"Parece que lo de Daniel Goldin no fue casualidad, es ya un modus operandi.","Parece que lo de Daniel Goldin no fue casualidad, es ya un modus operandi."
28af1e907e82a45902078b08594fe15e,comisionReguladoraEnergia,1,Y que esperabamos ..con un presidente que a una pregunta seria y comprometida respnde: Y como se dice... Gasolinera o Gasolineria ... por que las tortillas... Y lo peor no fue por maldad.. simplemente se le disperso el pensamiento.. ahhh la edad dorada del retiro...,Y que esperabamos ..con un presidente que a una pregunta seria y comprometida respnde: Y como se dice.. Gasolinera o Gasolineria .. por que las tortillas.. Y lo peor no fue por maldad.. simplemente se le disperso el pensamiento.. ahh la edad dorada del retiro..
24ff78f3efa5f1fc8cb2cf72847b4ba3,comisionReguladoraEnergia,1,Jeje bueno... Eso demuestra. Que hay oportunidades para todos y todas..,Jeje bueno.. Eso demuestra. Que hay oportunidades para todos y todas..
df4ecbee7f0fff15e91ca4a10831576e,comisionReguladoraEnergia,1,😂nos está llevando la 4T,:cara_llorando_de_risa:nos está llevando la 4T
6eba190cf35db03bdce8305ac0ff0023,comisionReguladoraEnergia,1,"También lo pondré en mi CV. 🤓 Auuuuuunque, creo que mejor me seguiré preparando en lo mío para no decir en una entrevista: “lo saque de internet y me gustó mucho” 😐 o cuando me pregunten por la ERA de un pitcher diga que es hablar de su pasado. 😬⚾️","También lo pondré en mi CV. :cara_de_empollón: Auunque, creo que mejor me seguiré preparando en lo mío para no decir en una entrevista: lo saque de internet y me gustó mucho :cara_neutral: o cuando me pregunten por la ERA de un pitcher diga que es hablar de su pasado. :cara_haciendo_una_mueca::béisbol:"
6fe0b6f7f7ed2de945475de91f590d99,comisionReguladoraEnergia,1,@AndyGallegoos ya no estudies. Vamos a pedirle trabajo al pendejo ese y ya chingamos. ☝️🤷‍♂️,[USER] ya no estudies. Vamos a pedirle trabajo al pendejo ese y ya chingamos. :dedo_índice_hacia_arriba::hombre_encogido_de_hombros:
bb68ec9b82c1513b58dc437eacfb3f53,comisionReguladoraEnergia,1,Ya es moda impuesta de llegar a aprender del puesto de trabajo por mientras.,Ya es moda impuesta de llegar a aprender del puesto de trabajo por mientras.
e3f8d401502a93194bea34f5a3ce9778,comisionReguladoraEnergia,1,Invitaron a la corcholata,Invitaron a la corcholata
d1b9894f0ca5048c26298fb56ff1f702,comisionReguladoraEnergia,1,"Ya cuando @XochitlGalvez te acusa de ser ignorante, es por q de plano si ya se es muy wey, recordar q ella bajo de un  cerro de Hidalgo, y mirenla ahora hasta senadora es, bueno.... nadie la eligió pero su secta gandalla aun cree en ella.😂","Ya cuando [USER] te acusa de ser ignorante, es por q de plano si ya se es muy wey, recordar q ella bajo de un cerro de Hidalgo, y mirenla ahora hasta senadora es, bueno.. nadie la eligió pero su secta gandalla aun cree en ella.:cara_llorando_de_risa:"
56e7df1ade4448570605190654b6e301,comisionReguladoraEnergia,1,"A lo mejor es algo similar a la modista que estaba encargada de bioseguridad en el CONACYT, que por que bien chingona en una variedad de maíz. Lo que ellos saben de esos puestos yo lo tengo de astronauta.","A lo mejor es algo similar a la modista que estaba encargada de bioseguridad en el CONACYT, que por que bien chingona en una variedad de maíz. Lo que ellos saben de esos puestos yo lo tengo de astronauta."
2e372c9876babeca3251520a50356fe3,comisionReguladoraEnergia,1,"Tu respuesta cumple el perfil perfecto para ser secretario de @lopezobrador_  , lexico tan rico y fluido del español, la tolerancia y pulcritud. el problema ES aquellos que creen en todas las barrabazadas q fluyen de boca del PEJE y lo defienden con FIFI NEOLIBERAL CHAYOTERO va 😴","Tu respuesta cumple el perfil perfecto para ser secretario de [USER] , lexico tan rico y fluido del español, la tolerancia y pulcritud. el problema ES aquellos que creen en todas las barrabazadas q fluyen de boca del PEJE y lo defienden con FIFI NEOLIBERAL CHAYOTERO va :cara_durmiendo:"
78b785e095e1bc50527535e0f3070979,comisionReguladoraEnergia,1,¿Al Senado al Senado? ¿Al mero mero Senado?,¿Al Senado al Senado? ¿Al mero mero Senado?
ff3bf06297c2e4bef2eac716c0a2e4be,comisionReguladoraEnergia,1,Hay que entenderlo son un equipo de cuarta!!!,Hay que entenderlo son un equipo de cuarta!!
dbd8c132803d0fd8d5ccaab1fa675d50,comisionReguladoraEnergia,1,"El tipo sombrerudo que sale al final, porqué lo tienen ahi??  Debería estar arreando vacas en Coahuila 🐮","El tipo sombrerudo que sale al final, porqué lo tienen ahi?? Debería estar arreando vacas en Coahuila :cara_de_vaca:"
ed8572beaf1258d86d71378f95b887f7,comisionReguladoraEnergia,1,"Es la viva imagen de AMLO pero en femenino, no tiene idea de para que esta ahi","Es la viva imagen de AMLO pero en femenino, no tiene idea de para que esta ahi"
ded1850be8b59d3fa2e743a4e41717b1,comisionReguladoraEnergia,1,Así o más idiotas,Así o más idiotas
dac03a9c91fdb0fe24c8c4c3e9dae7d5,comisionReguladoraEnergia,1,"Por supuesto que hay mexicanos muy preparados pero no son amigos, correligionarios ni incondicionales de ya sabes quien.","Por supuesto que hay mexicanos muy preparados pero no son amigos, correligionarios ni incondicionales de ya sabes quien."
afa57379dec86af489a9b9d45fd8e893,comisionReguladoraEnergia,1,Lo dice el ganzo tirándole a la escopeta.... A cuanta gente incompetente ha apoyado el sr solo porque lo apoyaron en su campaña...,Lo dice el ganzo tirándole a la escopeta.. A cuanta gente incompetente ha apoyado el sr solo porque lo apoyaron en su campaña..
9c8b9b4a303b2f29c94d6848ef37cb72,comisionReguladoraEnergia,1,"Como diría el refrán:  La culpa no es del indio, sino del que lo hace compadre.  Aquí el pendejo es @lopezobrador_ por proponerla sin tener los conocimientos.","Como diría el refrán: La culpa no es del indio, sino del que lo hace compadre. Aquí el pendejo es [USER] por proponerla sin tener los conocimientos."
2d18214e204cfdad7ced71e20132da17,comisionReguladoraEnergia,1,"La verdad si puedo comprar un título en la plaza de San Idelfonso en el centro, también me puedo comprar una vida... Demosle el privilegio de la duda pero que no supiera que su hermana era parte de una banda de secuestradores esa si no te la compro.","La verdad si puedo comprar un título en la plaza de San Idelfonso en el centro, también me puedo comprar una vida.. Demosle el privilegio de la duda pero que no supiera que su hermana era parte de una banda de secuestradores esa si no te la compro."
8dcae80a138e412a957e810376331dce,comisionReguladoraEnergia,1,Mejor me hubiera muerto de chiquito!! 😢,Mejor me hubiera muerto de chiquito!! :cara_llorando:
681026d8ee4b44702c57c8208a6ee8d0,comisionReguladoraEnergia,1,"A toda madre.  Oye @lopezobrador_ Yo también tengo experiencia, en algo pero la tengo.  E igual puedo buscar en internet lo que sea para saber qué es.  QUIERO EL PUESTO. No a que ser. 🤣🤣🤣🤣🤣🤣","A toda madre. Oye [USER] Yo también tengo experiencia, en algo pero la tengo. E igual puedo buscar en internet lo que sea para saber qué es. QUIERO EL PUESTO. No a que ser. :cara_revolviéndose_de_la_risa::cara_revolviéndose_de_la_risa::cara_revolviéndose_de_la_risa::cara_revolviéndose_de_la_risa::cara_revolviéndose_de_la_risa::cara_revolviéndose_de_la_risa:"
01df22304984b02a640ecb0246eabec8,comisionReguladoraEnergia,1,"pero de que nos admiramos si ya vimos los nombramientos del ganso en el conacyt, flamante poeta de carreras truncas en la comunicación social y exitosa peinadora depositaria de conocimientos milenarios sobre el maíz en biotecnología.","pero de que nos admiramos si ya vimos los nombramientos del ganso en el conacyt, flamante poeta de carreras truncas en la comunicación social y exitosa peinadora depositaria de conocimientos milenarios sobre el maíz en biotecnología."
d573c8df9ce5382c21e5b322a4c86c15,comisionReguladoraEnergia,1,Le pudo haber contestado CEL es la que trae en todo el trasero,Le pudo haber contestado CEL es la que trae en todo el trasero
0ddcddd57da0c29b0ad0ef78a7a2d508,comisionReguladoraEnergia,1,Gracias a todos los amlo lovers por hacer de Mexico un país “mejor”... el precio de una democracia cuando la ignorancia gana...,Gracias a todos los amlo lovers por hacer de Mexico un país mejor .. el precio de una democracia cuando la ignorancia gana..
ae6db891be6efb6faa0e7b5ae2268cf8,comisionReguladoraEnergia,1,Aberrante q vergüenza!!!!!! Mejor q  metan a Platanito,Aberrante q vergüenza!! Mejor q metan a Platanito
3f523b89837eed49912c637c409bb939,comisionReguladoraEnergia,1,"“No tiene la culpa el indio, sino el que lo hace compadre”. #TransformacionDe4ta","No tiene la culpa el indio, sino el que lo hace compadre . #TransformacionDe4ta"
c252c87782a3821cc421865ba2b23c80,comisionReguladoraEnergia,1,Así una solicitud de una vacante laboral: Soy lumpen. Soy amiga de un político. Apoye en campaña. Me deben favores! Soy cumplidora! Pertenezco al partido del Pdte. Sé de tecnología porque uso un SmartPhone! Energía la de mi marido!,Así una solicitud de una vacante laboral: Soy lumpen. Soy amiga de un político. Apoye en campaña. Me deben favores! Soy cumplidora! Pertenezco al partido del Pdte. Sé de tecnología porque uso un SmartPhone! Energía la de mi marido!
cb6e6e4545e92664de0ee2e4f6d37c05,comisionReguladoraEnergia,1,"Pues no te rías, que la hija de Chávez se hizo multimillonaria vendiendo Avon, dice ella , jejejeje","Pues no te rías, que la hija de Chávez se hizo multimillonaria vendiendo Avon, dice ella , jejejeje"
9dae5f69d6a6eab3a4750450bf86089e,comisionReguladoraEnergia,1,Le falto decir “y lo obtienes pagando a plazos en Elektra” 😂😂😂😂😂,Le falto decir y lo obtienes pagando a plazos en Elektra :cara_llorando_de_risa::cara_llorando_de_risa::cara_llorando_de_risa::cara_llorando_de_risa::cara_llorando_de_risa:
c3ec3759dd18ce89caf8c4810fcab1a7,comisionReguladoraEnergia,1,"Tienes posibilidades, si dices que te gusta el béisbol igual y de inmediato te nombran","Tienes posibilidades, si dices que te gusta el béisbol igual y de inmediato te nombran"
83801fafaf0ce1b2afa6d04d2f07aa1c,comisionReguladoraEnergia,1,De que croquetas come este perro tuitazo?,De que croquetas come este perro tuitazo?
4d73f78de90a3c07089c7c9795c2343d,comisionReguladoraEnergia,1,Parece un desfile de 🤡🐷🐀🧟‍♀️🦍🦖🐌🤠 es el peor,Parece un desfile de :cara_de_payaso::cara_de_cerdo::rata::zombi_mujer::gorila::t rex::caracol::cara_con_sombrero_de_vaquero: es el peor
db1361ac5d5426492839566eaf722066,comisionReguladoraEnergia,1,"Si van a ganar cerca de 100,000 pesos se pierde toda dignidad.","Si van a ganar cerca de 100,00 pesos se pierde toda dignidad."
dcfbb12f31d7e5c7d61ce0d0c0696248,comisionReguladoraEnergia,1,"La CRE, debería ser la Comisión Reguladora de Estupideces de la Transformación de 4a...","La CRE, debería ser la Comisión Reguladora de Estupideces de la Transformación de 4a.."
9399fc1545487614364bae87a522a905,comisionReguladoraEnergia,1,"Conteste o no conteste... No pasa nada... Es la forma bonita de citar al Taibo II ""se las metimos doblada camaradas""",Conteste o no conteste.. No pasa nada.. Es la forma bonita de citar al Taibo II se las metimos doblada camaradas
f5b31f7f607de9e3c3dabf3ad463b282,comisionReguladoraEnergia,1,Cuándo será la entrevista a Doña pelos para ocupar la CRE?,Cuándo será la entrevista a Doña pelos para ocupar la CRE?
14ad860b4bf8e5d33d430dd90bda9110,comisionReguladoraEnergia,1,Dios librarme de los pendejos.,Dios librarme de los pendejos.
40fa75a5efce38ff8c28e66419e9a67a,comisionReguladoraEnergia,1,¿Qué es un contrato? El diccionario lo define como un acuerdo legal que no se puede romper... Que no se puede romper,¿Qué es un contrato? El diccionario lo define como un acuerdo legal que no se puede romper.. Que no se puede romper
2c0d9af35b800c48df24e3e6f6fd2249,comisionReguladoraEnergia,1,Pobre país! La 4ta realmente es de 4ta!,Pobre país! La 4ta realmente es de 4ta!
996b3ee542dc3a9aee93cbc1c39fc3db,comisionReguladoraEnergia,1,Lo único que aspiran es cocaína esta bola de ignorantes. Y todavía se enojan cuando se les ventila la ignorancia universal que tienen.,Lo único que aspiran es cocaína esta bola de ignorantes. Y todavía se enojan cuando se les ventila la ignorancia universal que tienen.
5f6549f3e014e4e3453eecd84d5d6a34,comisionReguladoraEnergia,1,"Perdón, sin ofender  A las pobres focas","Perdón, sin ofender A las pobres focas"
5b69a02a11a113a7d030240364bd7f3d,comisionReguladoraEnergia,1,"Pues esta bien despierta la sra, echandole ganas a su trabajo, ya la agarraste dormida como @CarmenSalinasLo ?","Pues esta bien despierta la sra, echandole ganas a su trabajo, ya la agarraste dormida como [USER] ?"
096efd6b1b6f07502f89406faa55d372,comisionReguladoraEnergia,1,"Van a dexir que en su casa aprendió a poner diablitos y a quitar el cableado para vender el cobre, que es experiencia de vida que nadie sabe apreciar!!!!","Van a dexir que en su casa aprendió a poner diablitos y a quitar el cableado para vender el cobre, que es experiencia de vida que nadie sabe apreciar!!"
d0add403004e18f9a4b1cbeeae2aac66,comisionReguladoraEnergia,1,Estos son más inteligentes.,Estos son más inteligentes.
ef58f78984cacf82c037b5aefa685278,comisionReguladoraEnergia,1,y el infeliz dice q no es vengativo .....,y el infeliz dice q no es vengativo ..
dc2377974cbdd722690e8d2d50787fc0,comisionReguladoraEnergia,1,"Lo encontró en fb,  en los memes","Lo encontró en fb, en los memes"
a04831cc7514a6bdc4ae8d7651f32d52,comisionReguladoraEnergia,1,"No se quien es ella la verdad. Mi conocimiento en política es casi nulo. Pero felicidades, lo hace muy bien. El nuevo gobierno no deja de sorprenderme, cada día sale algo peor.","No se quien es ella la verdad. Mi conocimiento en política es casi nulo. Pero felicidades, lo hace muy bien. El nuevo gobierno no deja de sorprenderme, cada día sale algo peor."
571c37c0b94a5c317a5921356b0a1d22,comisionReguladoraEnergia,1,"Huy si!! Xóchitl Gálvez... La del lenguaje de carretonera, la que hace escándalos en tribuna y va pintada de la cara y vestida de payaso,  la que tiene una hermana presa por secuestradora Vaya... Que buen ejemplo!","Huy si!! Xóchitl Gálvez.. La del lenguaje de carretonera, la que hace escándalos en tribuna y va pintada de la cara y vestida de payaso, la que tiene una hermana presa por secuestradora Vaya.. Que buen ejemplo!"
536bfbdf4ab91a8ff49c4e47da521b6e,comisionReguladoraEnergia,1,Tiene que poder detener la toalla 😂,Tiene que poder detener la toalla :cara_llorando_de_risa:
33d603ba9d4cf2c489f5062f1f7df309,comisionReguladoraEnergia,1,Es como hermana menor de la carmensita salinas q no?,Es como hermana menor de la carmensita salinas q no?
a5183864e52fedb4b0b11b6bd3253118,comisionReguladoraEnergia,1,"que viva la incapacidad e ignorancia que para eso llegó la 4T, ha empoderarlos para acabar con el país","que viva la incapacidad e ignorancia que para eso llegó la 4T, ha empoderarlos para acabar con el país"
1a3394e3ab68c888e45bb538f6fc25a9,comisionReguladoraEnergia,1,"Jajajajajajajajaja tendencioso, a mi primero que me explique la falta de capacidad de sus candidatos y luego hablamos de conflicto de intereses.","Jajajajajajajajaja tendencioso, a mi primero que me explique la falta de capacidad de sus candidatos y luego hablamos de conflicto de intereses."
97ba54563ed1427fb742aa497afb3dd7,comisionReguladoraEnergia,1,"Así deberían de sentar a contestar unas cuantas preguntitas referente a ciencia y tecnología en México, al Gigolo y a la diseñadora de modas.","Así deberían de sentar a contestar unas cuantas preguntitas referente a ciencia y tecnología en México, al Gigolo y a la diseñadora de modas."
55bf933f48965fa3c74fa616c3996fc9,comisionReguladoraEnergia,1,A mi me preocupa ¿A quién le habrá dejado encargado su puesto de tamales?,A mi me preocupa ¿A quién le habrá dejado encargado su puesto de tamales?
4313392d2963ab2db07ee20e5e2eb211,comisionReguladoraEnergia,1,Me recuerda a Carmen Salinas hace algunos años.,Me recuerda a Carmen Salinas hace algunos años.
a32e06483b00fb807fb5d8e6fd2b3fcb,comisionReguladoraEnergia,1,Personajes de 5ta para una transformación de 4ta 😓,Personajes de 5ta para una transformación de 4ta :cara_con_sudor_frío:
68484a4ec63c56dc337baf5ad1ca53ef,comisionReguladoraEnergia,1,"Ya no somos tercermundistas retrocedimos, inventamos  cuatrimundistas.","Ya no somos tercermundistas retrocedimos, inventamos cuatrimundistas."
57a7b6f355eb5ae0a5a9dc7fb5a9ed13,comisionReguladoraEnergia,1,"si los pendejos volaran, veríamos muy poco el sol.","si los pendejos volaran, veríamos muy poco el sol."
b21fe9ca89503e5fbbfbccbf79516469,comisionReguladoraEnergia,1,No mam.... Dios mío! “Les voy a compartir una definición que me encontré en internet...”,No mam.. Dios mío! Les voy a compartir una definición que me encontré en internet..
c9bf20965de7b5ed5b8fbf6e87c16c0c,comisionReguladoraEnergia,1,Ahora resulta que no se les puede llamar ladrones a los rateros ja ja ja Se ofenden,Ahora resulta que no se les puede llamar ladrones a los rateros ja ja ja Se ofenden
bbaa93954e58bc11072c00a567639338,comisionReguladoraEnergia,1,"Estamos ante la “mafia de la ignorancia” , la más peligrosa de todas","Estamos ante la mafia de la ignorancia , la más peligrosa de todas"
30c16e22c53749478991654cc1b02cb4,comisionReguladoraEnergia,1,Él es Risco... Un pequeño cerdo que un día le dijeron que era periodista y se la creyó el pendejo!!!,Él es Risco.. Un pequeño cerdo que un día le dijeron que era periodista y se la creyó el pendejo!!
ecfa92c41a5be90c6a6f5a3993fce383,comisionReguladoraEnergia,1,La 4ta. Transformación en realidad es Region IV.,La 4ta. Transformación en realidad es Region IV.
6c93412409baa848d685a3001ac3d50c,comisionReguladoraEnergia,1,La transformacion de cuarta tiene personal de quinta,La transformacion de cuarta tiene personal de quinta
c985e1e2961a23291c852a22ea9c5493,comisionReguladoraEnergia,1,"Aguas con los y las expertos! UF, este mundo solo para los genios...","Aguas con los y las expertos! UF, este mundo solo para los genios.."
0367e067ce836bc12a996fa41d4e656f,comisionReguladoraEnergia,1,No rebuznan porque ofenden a los burros. ¡Que vergüenza!,No rebuznan porque ofenden a los burros. ¡Que vergüenza!
149607bac3a45e6621185b76e736c3c6,comisionReguladoraEnergia,1,"#Contráteme a mi, yo sí tengo título y estoy preparado. Obtuve 4 premios internacionales y 9 premios nacionales.","#Contráteme a mi, yo sí tengo título y estoy preparado. Obtuve 4 premios internacionales y 9 premios nacionales."
9393d027175e8b0e2e267b15ddd06db3,comisionReguladoraEnergia,1,Carmen Salinas interpretando a Guadalupe Escalante.,Carmen Salinas interpretando a Guadalupe Escalante.
711ec678ceeb5a830f4c7f2dc5825a96,comisionReguladoraEnergia,1,"Si tienes razón debería de regresar el PRI, con ellos estábamos mejor, al menos eran profesionales, nada de tonterías, ellos hacían cosas como Duarte ellos si merecen gobernar, sólo ellos nos pueden dirigir .","Si tienes razón debería de regresar el PRI, con ellos estábamos mejor, al menos eran profesionales, nada de tonterías, ellos hacían cosas como Duarte ellos si merecen gobernar, sólo ellos nos pueden dirigir ."
2333bf6feef5310c227c479b05d7d5b3,comisionReguladoraEnergia,1,Jajajajajajaja conflicto de interés es proponer ternas para puestos importantes llenas de cuates pero eso sí igual de Ignorantes que él. 🙄🙄🙄🙄🙄🙄🙄🙄,Jajajajajajaja conflicto de interés es proponer ternas para puestos importantes llenas de cuates pero eso sí igual de Ignorantes que él. :cara_con_ojos_en_blanco::cara_con_ojos_en_blanco::cara_con_ojos_en_blanco::cara_con_ojos_en_blanco::cara_con_ojos_en_blanco::cara_con_ojos_en_blanco::cara_con_ojos_en_blanco::cara_con_ojos_en_blanco:
5846470746ac5e893d6ada3dd324cdb9,comisionReguladoraEnergia,1,"No Javier, estoy igual que tú. Rezar es lo únci que necesitamos para que esta pesadilla acabe pronto. Digamos... un infarto fulminante,  derrame cerebral,  algo natural, pero ya!!! Necesitamos al ""payaso"" !!! Slds. Soy primo de Nacho Araiza.","No Javier, estoy igual que tú. Rezar es lo únci que necesitamos para que esta pesadilla acabe pronto. Digamos.. un infarto fulminante, derrame cerebral, algo natural, pero ya!! Necesitamos al payaso !! Slds. Soy primo de Nacho Araiza."
984d872bf450c10bf5c846956a74cc7b,comisionReguladoraEnergia,1,Aqui es donde entra el Buki:A donde vamos a parar 🎤🎵,Aqui es donde entra el Buki:A donde vamos a parar :micrófono::nota_musical:
