ID,TOPIC,IS_IRONIC,MESSAGE
7ca6a631a1519df535473d967464ccdc,comisionReguladoraEnergia,0,La perfecta descripción de la transformación de 4ta
3e51c415732e428472c5ca5bfc48fd68,comisionReguladoraEnergia,0,"Igual de mediocres e ignorantes que su ""mesías"""
e23b9bd7873ded6818a6d07099c8318a,comisionReguladoraEnergia,0,"Este gobierno no solo va a terminar siendo el más corrupto y retrógrada , además el menos preparado de los últimos 30 años . Sin ideas , sin dirección solo con un presidente que vive en una época que ya no existe ."
efbbe79d109fc38c61f732bf63734fb1,comisionReguladoraEnergia,0,Estoy de acuerdo con que la ignorancia es un tipo de corrupción las personas mejor preparadas académica y moralmente deben estar al mando
a0d6ed06592e0630e18801a9f0a789b9,comisionReguladoraEnergia,0,Y se la darán de subdirector?
2feb7117e6de590fabf9acbf548c0bed,comisionReguladoraEnergia,0,REFORMA LO QUE DEBES HACER ES PAGAR LOS 150 MDP QUE DEBES A FOBAPROA Y PAGAR TU IMPUESTO Y ESPERAR A QUE EL PUEBLO TE LO PAGUE
34caefb88103d07204108876eeffea6f,comisionReguladoraEnergia,0,No sabe para que sirve dicha comision
d9bda5dd26db41623b427ba5bb6987c4,comisionReguladoraEnergia,0,Solo fue un Chistorete!! Fue SARCASMO por si no lo entiende la tal XOCHITL.
39d8023a11a8fa951d09ebd12679abed,comisionReguladoraEnergia,0,No más birreyes. Que bueno que siga sacando la mugre del NARCOPRIAN
dc04d5ed7252d66c82c8ba86d32644c4,comisionReguladoraEnergia,0,"Yo voté por @lopezobrador_ , lo sigo apoyando. Eso no significa que no critique cuando se equivoque. El apoyo se gana. La ciudadanía ya no da cheques en blanco. Afortunadamente algunos errores se han revertido a partir de la crítica."
e3ba149854ff1c52ff1b85460abac697,comisionReguladoraEnergia,0,Pues si no tiene antecedentes penales (panista) tiene derecho! Ya vieron cuanto se chinga grupo carso  y sus cuates politicos en mancuerna  con un contrato leonino qu benefia a ambos! Eso si no tiene madre!
c4295a833ba52dbbc9b68a1f26404431,comisionReguladoraEnergia,0,"El problema no es la necedad Joaquin, es que hace gala de su ineptitud."
c1d779ea9d26035f22046093d4da43de,comisionReguladoraEnergia,0,Y eso que tiene que ver con el hecho de que este tipo no tiene las credenciales para el puesto?
f6d3645a3c2547ebf0bc143313074801,comisionReguladoraEnergia,0,👎😱 .... Creo que no alcanzaría a escribir aquí todo lo que pienso...que vergüenza y todavía se hace el chistoso 😕😒
332b8bbf2d8065e2b84eb6cb6e76f6eb,comisionReguladoraEnergia,0,"Otro cuate carnal, sin conocimiento en energía, o que demuestre la contrario. La gran farsa llamada 4a transformación."
842fa242b054c7109f0c06a97596d10b,comisionReguladoraEnergia,0,"Dan pena. Chingao, porque votaron por estas mugres los chairos."
2a2b34afcb0c432085ad5f13f07534e4,comisionReguladoraEnergia,0,"Desgraciadamente esto no es de ahorita, es de siempre. Ni los de antes eran buenos ni estos lo son, es lo mismo."
12db3816796aac17719e6431524ff23e,comisionReguladoraEnergia,0,Y todavía se ofenden! Esta vez 👏🏻👏🏻 Xóchitl
b47938dee9d95f8e180bc9d287ed73f4,comisionReguladoraEnergia,0,Así deberían elegir a todos los que.ocupen puestos importantes con entrevistas abiertas
eedfd420420ccb95550472cb203ef7d3,comisionReguladoraEnergia,0,"Si siempre tenemos opiniones diversas sobre una misma persona, yo lo conocí cuando era Director General de Planeación Financiera en la CONSAR y los encuentros no fueron tan amables, ambos defendíamos puntos opuestos, claro el siempre defendiendo al sistema, y eso te deja..."
90b2e0319a3878b1d0bf9e8745e40399,comisionReguladoraEnergia,0,"Eso no es denunciar, es chismear sin argumentos."
5bf221bb3813e2a613b8dbea8b449b8e,comisionReguladoraEnergia,0,Que tiene que ver el gabinete de Fox con lo que yo pregunte?
cf54093b5fb1bd4816d138b7679134e2,comisionReguladoraEnergia,0,Que grave tener incompetentes en el poder y tomando decisiones para todo un país.
e635a3f6c7b64793cdf08a0b2a0c2e1c,comisionReguladoraEnergia,0,"Hablando de típicos...tipico derechairo frustrado,no importa en que área trabajes, es imposible que conozcas todas las abreviaturas,tienes que ser un soberbio muy pendejo,para creer que lo sabes o que todos lo saben todo,"
3fd581e1fe721980e3e1746f4cac2e3a,comisionReguladoraEnergia,0,Festejar la ignorancia y la insensatez es lo de hoy. Como dicen los sabios. Lo barato sale caro.
c45840f28e0856bdeae469f0cd1521ff,comisionReguladoraEnergia,0,"De atar??? Es una pinche vergüenza lo que están haciendo con nuestro país, y nosotros como chinitos “milando”!! 😡😡😡"
80adc1a945eacd16cf865d9bbcd84d46,comisionReguladoraEnergia,0,NO SE DE QUE NOTA HABLAS
b94d2395692328ea321c44013f397cf2,comisionReguladoraEnergia,0,Hay si le doy la razón a esta sra que la verda ni me cae para nada le doy toda la razón y así hay muchos en puestos de gobierno que no saben ni ptm de que se trata su trabajo
cb92e3886f9525ce573494d81731835c,comisionReguladoraEnergia,0,"@lopezobrador_  Sr. Le pido si no va a encarcelar, aplicar la ley o lo que decida para acabar con la corrupción ya no continúe denostando, linchándo,  tiene a los mafiosos más corruptos en este terminado sexenio   y no vemos acción, ya no se comporte más como activista social!!!"
0967668d1300d25def13df386503bacb,comisionReguladoraEnergia,0,"Es correcta la respuesta,ella pregunta qué es y no enfocándose en preguntar de qué trata.a pregunta tonta respuesta tonta.dejando en claro que en esa mesa está integrada por representantes ignorante en ese tema."
f98a35ab30c7f5fe4bf9e7f71bd636d9,comisionReguladoraEnergia,0,Jajajaja bien que sabes jajajaja
3e810d597ac7c3c2e2726c7d2aeb1f2e,comisionReguladoraEnergia,0,"Crees que es la realidad ""actual""? Conoces personajes como Carmen Salinas, Enrique Peña Nieto, etc. Solo ahora que se acabó ""el chayote"" es que ponen en evidencia esto."
64fa57818ff4b8dcb61f6a2c453d583b,comisionReguladoraEnergia,0,"“Yo me encontré una descripción que me gustó mucho” señora, no mame! Eso déjeselo a un niño de primaria!"
6aea91a683c37cb7a7e4998d5151dd72,comisionReguladoraEnergia,0,Como te comprenderás no se que chingados haces en la w si eres un simple chayote
9773a9210f5c3d0c2b49ec3150b66364,comisionReguladoraEnergia,0,"Pregunta, quien puso al presidente al titular de CRE @lopezobrador_ ? Y de no haber hecho declaraciones, se hubiese sabido de su conflicto de interés?"
ffa58ebc3a351e5acaaff9cdefa4f74a,comisionReguladoraEnergia,0,Oye Joaquín. ¿Tu esposa la delincuente ya no extorsiona? De eso viviste toda tu vida.
38a85d4a17c5934d7b398380a62d397b,comisionReguladoraEnergia,0,Una pregunta muy inteligente:)
dc48e6f4fa0f94acbd8d9c6baa1a1b06,comisionReguladoraEnergia,0,"Otra falsedad!..Con Juan ""vendepatria"" Pardinas, periódico Reforma se degrada a nivel ""pasquín""...de 5a.!"
aa1093001f4f82035ef0b6172192950a,comisionReguladoraEnergia,0,Es muy parecido a cuando no supiste responderle a @SimonLevyMx EN TU PROGRAMA RECUERDAS?... De hecho hasta hicieron un meme... Y @XochitlGalvez quien en vdd hace circos en el foro de la cámara... No hay gran diferencia con Jorge Amaya acuérdate que el que no cae resbala
62eeebfa9b4b3e8045a14280a59e9ba9,comisionReguladoraEnergia,0,El vecindero y su show de difamación. Los directivos de los medios  deberían de ponerse de acuerdo y no mandar a sus periodistas a asistir a sus porquería de chismes de vecindad mañaneras. Que de por si  la mayoría solo van a tragar galletas.
2b0db8cc9fc7943cbc2ae7fe4ddc5ae5,comisionReguladoraEnergia,0,Pues fué una pregunta muy pndja al igual de quién la hizo #ladycagadasgalvez @XochitlGalvez ¿Qué quiere decir CEL? Hasta penjdos eres
82ee7e75841c9fe0d37ecc40f8a4ae87,comisionReguladoraEnergia,0,"Nooooo lo puedooooo creeeer!! 🆘 oigan ¿y qué tal que es una pesadilla y al rato todos vamos a despertar con Meade o con Anaya o con el bronco, o con quien seaaaa? meeeeenos ysq"
3e2a6c9b5752b8fb7d32b31fce884ea9,comisionReguladoraEnergia,0,Hace dos meses habia gente que le limpiaban los zapatos epn y luego apararecian en el senado y eran ratificados sin que nadie protestara ocupaban puestos en las  comisiones regularas
1936a90b97a92b6685e99ba807735d0f,comisionReguladoraEnergia,0,"Pues no es malo aspirar, pero ojalá y no quiera chamaquear que sabe y a la mera hora no."
71a0c23446e83456aa04cbf533d6eb42,comisionReguladoraEnergia,0,Es increíble que pretendan que los ciudadanos pasemos por alto este tipo de prácticas. Esto no es aceptable y no lo permitiremos #NoMasCorrupcionEnMexico #ChequenSuCartillaMoral #SinCuotasNiCuates
ba12094767884d8f5ebb35306e8a5624,comisionReguladoraEnergia,0,Por favor sigan así y no permitan que gente sin preparación desempeñe funciones para las cuales no esta capacitado. Que vergüenza los señores de la #TransformaciónDe4ta
36188972b48e01a8e16243fad8006a6e,comisionReguladoraEnergia,0,"Xochitl bien, enfocada, objetiva. La incapacidad también es corrupción. De acuerdo. En el sector privado es muy poco probable contratar candidatos que carezcan de las competencias técnicas del puesto. Escucha @lopezobrador_"
43a27979b27ec28cec3c7c03b0801e28,comisionReguladoraEnergia,0,"¡Así es! El puesto máximo del ejecutivo lo ocupó un ignorante que por ser un ""niño bonito"" y una vil marioneta, que claro! Pasaba la cuota chayotera, por eso no hacían mofa, ni se la pasaban moliendo todo el día con sus constantes nuestras de ignorancia."
6ac2001441809caca2d9cb2b65aa150a,comisionReguladoraEnergia,0,No pueden ocultar su molestia chayoteros Vulgares y traidores a la patria
729df87c4b481959e7174f73aeda12c9,comisionReguladoraEnergia,0,Chingon el Hermes del joven que se sienta al final del video... Son caritos no ????🤔
0cca80e223dda5a6c8d7b766d3c8d65e,comisionReguladoraEnergia,0,"Pena Ajena y muy preocupante que un payaso quiera justificar así la estupidez, muy bien @XochitlGalvez pocos saben de su trayectoria y capacidad con la tecnología y la ciencia !"
453938010ed42760ff5d06811eb10a7e,comisionReguladoraEnergia,0,Increíble pero cierto..es el colmo de la estupidez...y se verán cosas peores
91c7366b525318e6a33e42a5dd3e163f,comisionReguladoraEnergia,0,Muy bien dicho la incapacidad y falta de conocimientos para ocupar un cargo también es corrupción 😬😬
a28647802389ecc10def25bf5cd955db,comisionReguladoraEnergia,0,"Si, estoy de acuerdo, con la pequeña diferencia que estos prometieron ser diferentes."
71da974c09b6cb32516f7ff3077d9b77,comisionReguladoraEnergia,0,"Efectivamente la probidad y la honestidad y el estribillo de la corrupcion, son por lejos insuficientes y precarios y aún peligrosos para asumir la responsabilidad de cualquier cargo público, lateralmente el don rey texano o cualquier de quita de la cabeza en respeto a recinto"
87094729564450f21dc4dbd686375abd,comisionReguladoraEnergia,0,Que ceboso y grasudo análisis risco 🙄
30f978df882d9ed723f9edda97e1562e,comisionReguladoraEnergia,0,Jajajaja!!! 😂😂😂 de verdad la parodia ya no me causa risa. Esto lo supera!!!
a4e37b9d2a04c9482c14761947639a43,comisionReguladoraEnergia,0,Patadón en el culo a Jorge Amaya!
28b8b26bd57fc12d872ad419d4caaac8,comisionReguladoraEnergia,0,"La que está en el tuit de Reforma, al que respondiste"
51cc5ce4af856265e999bf52987ceb08,comisionReguladoraEnergia,0,"Disquereportero, ¿recuerdas a @EPN con el IFAI?"
71dccbac78522e724116f64343f89eb4,comisionReguladoraEnergia,0,No tienes credibilidad y menos calidad moral. Moralina eso si.
150ed353318ad3654591c5354bb719ef,comisionReguladoraEnergia,0,"Ahora resulta que tu eres un genio, pinché drogadicto chayotero."
0e3b0ce0612c9b0bb63d7e87f5d5fc7a,comisionReguladoraEnergia,0,He visto a muchos que NO están preparados para un puesto y más sin embargo son los que más han sacado adelante el trabajo
6ccf784202aea1f4b6ac4685d418f5d9,comisionReguladoraEnergia,0,"@luhttorres que vergüenza. Ni sabe que es, ni sabe que decir. No sabe. Es obvio que ella no es adecuada para el puesto."
ff152adf7876f03e45e96b38bd0c2db5,comisionReguladoraEnergia,0,al Senado al Senado... . Si ya te anda por estar chingando
1f8daa94110b71381f6ed4334858473e,comisionReguladoraEnergia,0,Pero quieren sólo gente a modo y barata.
18677c6d24bb324bce353d3831520811,comisionReguladoraEnergia,0,"Ay señora, está tan amargada, ya siéntese mejor."
5f72b9b0a8ea0bd823df0ea0dafc28bb,comisionReguladoraEnergia,0,Por esto tengo bloqueado a @reformanacional
5fe8c46975e2df3c78a617fd0d8637a6,comisionReguladoraEnergia,0,Estoy de acuerdo con lo que dice la Señora Xochitl Gálvez. Es una realidad.
a927d86d949c51963feb0a36a9127257,desabastoGasolina,1,"Ja ja conformistas, ya señor le van a dar sus 2500 pesotes de adulto mayor deje de estar ladrando..."
a9144bbe84118e417929ae1cacb448e2,desabastoGasolina,1,Que acaso el requisito es ser pendejo para poder estar en el gabinete de lopez?? Pero como es posible tanta ineptitud y falta de sentido comun.. De verdad esto ya es detestable y mas lo q los apoyan .
bcd5684b91a3060d2ff04fb12b18d78c,desabastoGasolina,1,"De aquí a la cartilla de racionamiento cuánto falta? (Obviamente el “Carnet de la Patria-del pueblo bueno”).  “No, nunca seremos como Venezuela” Y cómo creen que empezó? Ingendejos."
e2ef02a7c9c8efdb40040b4fb0fe60b7,desabastoGasolina,1,A qué hora nos llegó el comunismo? Ahora ya estamos racionados! 😡
32a3e15d244cd1609061d21623fe6ff4,desabastoGasolina,1,Que vive en un mundo alterno de fantasía  o locura... 🙄🙄🙄🙄
c8c7616b294f1ad926d9ba21e7c46ee6,desabastoGasolina,1,HASTA QUEEEEEEE!!!! No podía sotener su mentira ya ti tiempo !!!
ddb7a913d0aa6e8067ed580d1eb5bdfa,desabastoGasolina,1,Y todos los días los que tengan tarjeta de lealtad MORENA 😂
2c86062ae1ac4498e5c91256e4be23b1,desabastoGasolina,1,🤣 bienvenidos al socialismo de la transformación chaira.
32e4a96d7f866aa33a1f969e10e7b239,desabastoGasolina,1,échate ese trompo a la uña ganso ....jajaja...las pipas son para el atole....jajajaja
83ed3535adc20fb0849a4b51d88f85d5,desabastoGasolina,1,Sábados y domingos las gasolineras descansan ??
14fa568e8f476328aa7be1b0020f88be,desabastoGasolina,1,"Así es, el problema es que el Mesías no tiene la mínima idea del desmadre que eata haciendo."
8f000c1dfa3115f9d25a4d2cb5a3b7c1,desabastoGasolina,1,"Si el viejo cuento de porque no te quejaste antes, los culpables son los españoles por conquistarnos, si no se quejaron pues ahora se quedan callados, dejen a ""su cabecita de algodón"" robar a gusto"
5df99b50f6b600eeabb19bef27e45a0e,desabastoGasolina,1,"See, por ahi anda libre todavía Romero Deshamps"
447ed4f96a408ac4d3f102e14d4bcb45,desabastoGasolina,1,"Yo opino que se den una vuelta a la autopista Guadalajara Tepic ahí se vende huachicol por todos lados, cosa que hace un año no se vehía.... nuevo gobierno, nuevos negocios."
ace3713a8d62ce0f01ec1a6028fe46e6,desabastoGasolina,1,"En su mundo porque no han habido reales acusaciones, detenidos y por el contrario si está habiendo gasolinazo!!"
c71f551b43e7ec0497f98859ab5203c4,desabastoGasolina,1,"mi propuesta: lunes a sábado = Los que no votaron por AMLO y no apoyan la estrategia de como combatir el huachicoleo ! el domingo = Los que votaron por AMLO,  y los de Morena  que apoyan la forma en que esta combatiendo el huachicoleo"
2cb7c4586d79e3205d280c9c4431975b,desabastoGasolina,1,"Cuando dijo que iba a bajar la gasolina, se refería al suministro. Siempre dice la verdad.... a medias."
91a9eccf644d0140df15eea0c2505f00,desabastoGasolina,1,Exacto!!! Y lo peor es que algunos ven esto como normal y justifican todo. De verdad los AMLovers están perdiendo la cordura
69b04c303d0d555c2c99967008dd4df1,desabastoGasolina,1,Pero como .... y el pueblo bueno ?
6fad2a13172f75248c51e6c60a6c0f69,desabastoGasolina,1,¿Y se va a ir a trabajar dependiendo de el engomado?
d86ef761781ef2bd327931319efdf62c,desabastoGasolina,1,Ósea no hay desabasto pero solo podrán cargar una vez a la semana mmm ok
083bcbb0089d312417f3b4d3b7dede65,desabastoGasolina,1,Comenzo hace 18 dias.....increible verlo hasta hoy....
99d89b30349c59555d3a67f58a348e7b,desabastoGasolina,1,Todo el sexenio va see eso . O cuando ya esten sus refinarias. Ya no las van a pinchar.
c2e487cedbe06bf0dba442f162001dcc,desabastoGasolina,1,Se quedaron callados los chairos de sepa... “de sepa que madres nos quiso decir David”
e11c8ff031573a6afdb981d6af622bee,desabastoGasolina,1,"Que regresen, pero lo que se robaron!!"
d9926cb989b92cc4af60c46a4c9ae9ae,desabastoGasolina,1,Y para recoger la porción de frijol con gorgojo y la botella de mezcal como los van a organizar?? #RenunciaAMLO
330120bb0cf989afe52ee7b0e1836b62,desabastoGasolina,1,"Esos huachicoleros se han vuelto más pendejos, digo antes jodian los ductos y no había desabasto."
3139a124e9be1f0de4f3b0d558e45f50,desabastoGasolina,1,Yo sugiero mejor que no hagan estupideces
a0b18c332c922fc9a7d26f867b00cf43,desabastoGasolina,1,"No habría manera de sugerirle a esta idiota de Claudita q vaya igual q Andrés a chingar su madre! Y me disculpo pero no hay otra forma de dirigirse a este cambio, y transformación y valiente honestidad de estos mendigos de PRIMOR @revistaproceso @Aristeguionline @Reforma @Milenio"
5efed2ac11e9491aca76edf8be60a1a7,desabastoGasolina,1,Y que sigue después? Que nos digan cuándo comer y qué comer?  Mejor que arreglen la logística por no decir el desMa.... que organizaron.
401ad63936041333bbcbc2476005e648,desabastoGasolina,1,Qué se vaya a......su rancho!
a2e82dee47b6d008ad82699e578f3d39,desabastoGasolina,1,Seguro se rompió la cabeza con esta idea.
0b4f2cbcdcf34c3fbcd88165819d5c7c,desabastoGasolina,1,Al pueblo pan y circo !!!! Estrategia de siempre del pri que ahora es la morena del pri
1d254982c7c8f7f9d6779e664f4fcc04,desabastoGasolina,1,"Grandes p problemas,  soluciones estúpidas!"
d8587ed59b742ca9be986dddb27f22a4,desabastoGasolina,1,En pejelandia y sus zombi habitantes 😷👎
a416381cb9a9b21f817175ab874c5761,desabastoGasolina,1,Apenas??? Será que la edad no le ayuda? Si no puede que renuncie!!!
c2f7543e051cfacea7df751e98d6fdf0,desabastoGasolina,1,El pueblo se empezará a cansar de este show. Muchas palabras y pocas acciones. Solo una pregunta Cuantos detenidos hay por el guachicol ?
c8581a7b7772c5e2fa28948bede7ad88,desabastoGasolina,1,"Hola qué pena, de esos errores jamás hay respuesta, ni solución! Así son los cambios de la supuesta mareada de cabeza 4ta transformación, así de mágico es el sr Obrador jajaja 🖐️"
fafadbbe62696e7be866a82a0ac0cb3c,desabastoGasolina,1,Resultados de la “lucha” contra el huachicol. 1.- 131 muertos. 2.- Desabasto de combustible. 3.- Magna a $20.45 4.- Cero detenidos. 5.- Pipas deficientes e inseguras 6.- $8000 para huachicoleros. ¿Le aplaudo señor @lopezobrador_ ?
4ff2fd68178221b4e2fb8d58217bf9a9,desabastoGasolina,1,"Claro, siempre hay una excusa, pobre presidente víctima del sabotaje"
efdc69175de951e697724b5b356bdb0e,desabastoGasolina,1,"vaya, acaba de decir una verdad... Le ha costado pero ahí la lleva."
a24c4d0ffbc086467f5c5f524b31735a,desabastoGasolina,1,"Sobre todo con el perdón eterno que profesa, se estará curando en salud???"
15445dc11b7897ee74fc74a39c3b45b4,desabastoGasolina,1,"Ir a remar a cuemanco no le hizo bien. Ah que gansada, tan cansada"
66c272eade8f6c0ad5d5ed7b7a94429b,desabastoGasolina,1,"A chis a chis los mariachis? No que no hay desabasto? Ta maaaa, ya me perdí entonces ..."
5e3f7f7361ec61f3666b6441a0bd3a50,desabastoGasolina,1,Y que no paguemos tenencia!
05d5267495b6ae84065351f747773500,desabastoGasolina,1,"Tienes razón , para que queremos las pipas. Si ya no las necesita para la distribución. Se demuestra que nunca hubo tal crisis grave Es contradictorio no."
c94b09390015b6cb017e6f7bac33af38,desabastoGasolina,1,"Pues claro que es efectivo, cuestión de ver los números:  132 incinerados. 6 Estados afectados fuertemente por el desbasto en el inicio de año. 0 carpetas de investigación (públicas). 0 detenidos por robo de combustible.  Y así muchos resultados más."
90f3f40c9e9607a46c62490435d259f5,desabastoGasolina,1,"Yo estoy maravillado de la prosperidad que ha traído el peje , de pronto hay tanta gente con carros nuevos que las gasolineras no dan abasto, WOW"
8dddefd837d95435716f2cb51ff3076f,desabastoGasolina,1,Obviamente! Es claro que no van a dejar de delinquir por decreto presidencial duh! @lopezobrador_
e6b6495e468b14e217232fe62b6f3c17,desabastoGasolina,1,A valla por fin se da cuenta albrisias!
d4e2aefc3e939491359ad177181dbfcd,desabastoGasolina,1,Bueno dónde esta la PROFECO? Y sí demando?  Ahh solo falta que me digan que día debo presentar mi queja.
9d4ec568a27bf7779b79ffa32e65fe58,desabastoGasolina,1,A estas alturas todo puede suceder🙄🙄🙄🙄🙄
a48078116edf79d29aa1e7bea1c1c2a2,desabastoGasolina,1,Eficaz jajaja con un montón de gente muerta quemada  x negligencia y de sus mandos
e8613ba6b2838a0743bf211ccbf1b060,desabastoGasolina,1,El hombre con cuerpo de señora gorda comentando estupideces
a2519bbcfe6e59a07827eec9477ba507,desabastoGasolina,1,"Jajajaj JAJAJAJAJAJA Cierto, hacer un TIANGUIS DE PIPAS¡!"
7ae898239959b9c3d225b42b37ec6dcc,desabastoGasolina,1,"Y sobra quien diga... .- más jodidos no podemos estar, pos sí,  si podemos estar peor, sin tragar, sin vestir, sin preparación, sin libertad.. Y que sigue ? Adoctrinamiento comunista? F"
e6464df1b59fdf8029691eb7b1caff47,desabastoGasolina,1,😂😂😂Eso solo el lo cree 😂😂😂 cuentos a su gabinete y no al pueblo QUEREMOS REALIDADES Y VERDADES YA NO MÁS MENTIRAS EXIGIMOS TRABAJO RESPONSABLE YA NO MÁS HABLADURIAS NOS SALEN MUY CARAS LAS MENTIRAS ES HORA DE PONERSE A TRABAJAR ¡YA URGEN RESULTADOS!
5789ec00f2112efe18072a66c705a263,desabastoGasolina,1,"Yo propongo que en vista de que no circularemos por falta de combustible hasta el día que nos toque, entonces no verificaremos este año!!!"
1e98bf5eeff748046ccba4ae0acd71b5,desabastoGasolina,1,"AQUÍ APLICA EL REFRÁN ""EL QUE NUNCA HA TENIDO (PODER) CUANDO LLEGA A TENER LOCO LA SE QUIERE VOLVER"""
759abfe5f381dd4240c3d52ebfffcf92,desabastoGasolina,1,Para que fregados tantas pipa? Para sus próximas cagadas obviamente y si no que las venda como el avión presidencial.
3010c2ec5846c9ec1164a65e06eaa6a7,desabastoGasolina,1,Que solo él y sus seguidores borregos creen sus mentiras.
251aa4fbb86f11f3700030e89d99a685,desabastoGasolina,1,"Que se cree Dios, cree que su palabra es eficaz y se hace realidad solo por salir de su boca!"
71802f4761b1f3da8c91c54e482c459f,desabastoGasolina,1,Y esto apenas empieza cuando le toque CFE van a tumbar todos los diablitos hay si los quiero ver
1d9b80232b9dc87425db4d63746fcc4d,desabastoGasolina,1,"Uuuyyyyy,que buena decisión, soquetes"
8ac7a151057ba9025c896a94f54051ac,desabastoGasolina,1,"Hola, el sr se dice ser Dios Obrador y por gracia de magia que solo el sabe hacer, todo lo arregla según él! Si otros presidentes han dado pena, Obrador no es la excepción!! Es totalmente incongruente."
bab6fb634f6de71b8ba630a7deae711c,desabastoGasolina,1,"Las pipas las van a rematar junto al avión que no lo tiene ni Obama.  ¡Se venden!, Aviones! ✈ Pipas! 🚚, y todo viejo4T que no sirve!"
0bb8879f7afe91efa7676aa3a89de1fe,desabastoGasolina,1,"Si esto se empieza a aceptar y hacer costumbre, después será; Los lunes, miércoles, viernes y domingo comen las mujeres y martes jueves y sábado los hombres?"
232c504b5a0e125eff8e96255a0231ec,desabastoGasolina,1,Cómo era eso de qué México no sería como______ 🤣🤣🤣🤣
2d4b1994306620ac3920bcae0c1755a9,desabastoGasolina,1,"Lo que nos faltaba, ¿quieren organizar el caos que ellos mismos provocaron!?! No me quiero imaginar la “estrategia” el día que quieran regular a los que se cuelgan de la luz!!!!"
54395cb01ad302efac8851e51c47c6e1,desabastoGasolina,1,Que “brillante” Sra!! Y si no tienes gasolina y tus placas son verdes a ver cómo te las arreglas no? Dejen de hacer estupideces. #AMLOCobarde #AmloNoSabeGobernar
26972512c4332ba50eb48312ff680d65,desabastoGasolina,1,Que está loco y que sigue preparando toneladas de atole para seguir dando con el dedo
86a499ceb2fc8b05dc97161da3fe27d9,desabastoGasolina,1,Yo opino que eres un pinche viejo rabo verde...u opinión de que o que??
175f03d63e0b4eb85955953d8c897607,desabastoGasolina,1,El precio de la gasolina subió porque hay que pagar la lucha contra el “huachicoleo” y los sueldos de los “pioneros”. Está justificado el incremento. (Si Chuy...)
5d9efdb9abea62806bee3be3c7df9472,desabastoGasolina,1,¿Que no dijo el Amado líder que durante el sexenio de #PeñaNieto es cuando hubo más #Huachicoleo y ordeña y pinchazos a los ductos? No recordamos que hubiera #DesabastoDeGasolinas durante los últimos 6 años! #Mentirosillos #ConferenciaPresidente #DesabastoGDLyMty
69f4ace6a45bd38aedd1eed1c00ddb45,desabastoGasolina,1,Está muy crudo esto todavía para empezar a manifestar logros y a este paso pues menos
4bafde00d69affcc846b3fd518f227c1,desabastoGasolina,1,"Este no jefechairo me priva de su sabiduria; me tiene bloqueado. Ayuda imagen, diganle al padre del analisis superior  que no sea cruel."
c5c43d611bdb3c6269375afb5671c111,desabastoGasolina,1,"Pos ahora roban en las gasolineras, $20.90 Magna 😡 Estábamos mejor... cuando estaba el huachicol. Sr. Presidente de México  y de todos los Mexicanos, sabios y no sabios, letrados e iletrados, cristianos o evangélicos, corruptos e incorruptos que pasa? 90 días al bat sin hit"
90a90d13b428bc80faf909ddcc5da308,desabastoGasolina,1,"Y dice ese partido k se denomina Morena k por el gasto de los huachicoleros subió, k poca, puro engaño y solo tienen 2 meses, imagínate al año"
a8b0386c8b8f6e0e5f364de8912b6167,desabastoGasolina,1,"Es que a los ""huachicoleros"" no les ha llegado su tarjeta de apoyos... Y pues, de qué viven mientras?"
43c0941a75fafbd21387b79c1d10e16b,desabastoGasolina,1,Si los demás no le aplauden él se tiene que aplaudir solo...
11bc8767ca85ea4274885a8f68527dd4,desabastoGasolina,1,En hidalgo los recibimos con las tomas abiertas !! Digo los brazos
687d3e9ef49fe73a95742a45440a4c3a,desabastoGasolina,1,"Donde firmo la ""REVOCACION DE MANDATO"""
4ebddf85a0a9cb4bb2fc257b1cbe49f5,desabastoGasolina,1,Que viva la Republica Bolivariana de Mexico!!!!!
18b652bc39876fd92e0cc6595cb3517d,desabastoGasolina,1,Entonces qué roben ductos?
da744f99a2c8a2f9c7dab2839943f230,desabastoGasolina,1,De plano se le “cayó” el sistema a la jefa
795c5a22a58a3aca66a1e6d94e4cab8a,desabastoGasolina,1,MALO  es el mejor comediante que se haya visto en México
186ef49c2c3a352e5a962a6f0d896d65,desabastoGasolina,1,Se le cayó La baba mientras escribía...
922b1581d4a57cab203d1ec591d3bf70,desabastoGasolina,1,Ahora el gobierno va a decidir como usa su dinero la ciudadanía ? Y si el día que te “toca” tienes otra emergencia o simplemente estás al final de quincena ? Es una genio !!!!
6487e14933ada8f94f4639c8c6a64940,desabastoGasolina,1,"Cierto, nos hemos ahorrado 4 MMDP aunque si hemos gastado 40 MMDP pero pues eso a quien le importa, además sirve para justificar la compra anticipada de votos o no"
43b55bc1fd8dec65b39e9cf4ef18a97d,desabastoGasolina,1,¿Y qué dias serán para comprar papel higiénico?
34a8590a81e7ce988651b4ca41d4118c,desabastoGasolina,1,Si muy eficaz la gasolina sigue sin bajar ...
bb9ab0167fff32562e30cbde50f8fa42,desabastoGasolina,1,Ja ja ja donde estan los detenidos x este delito
356643abe099c0642d921cb2d89dc11d,desabastoGasolina,1,Pero con tarjetitas azteca.... Para mantener el descontrol!
f40203fbc16067cebc3ae11cdbb91eea,desabastoGasolina,1,Las comadres queriendo ser las reinas del sarcasmo  jajaja. Les informo que las pipas las vamos a utilisar para transportar pomada que les cure el ardor a los que fueron los  reyes del  chayote!!
